timestamp,accX,accY,accZ,geoX,geoY,geoZ,label
1.59E+12,-2.1547046,2.142201,0.19121675,-3.9852543,3.9656165,3.1219478,0
1.59E+12,-1.5242091,2.4200788,0.17780195,-4.138758,4.0999327,4.2524405,0
1.59E+12,-2.3034654,2.4069037,0.16007525,-5.964816,3.8963265,1.2655085,0
1.59E+12,-2.3645506,2.457209,0.43986964,-5.872607,3.1096184,-0.44435543,0
1.59E+12,-2.650094,2.576026,0.05563145,-5.7750683,2.4033935,-2.9787703,0
1.59E+12,-2.6917758,2.5975854,-0.6651745,-4.4718833,3.1394665,-5.1864567,0
1.59E+12,-1.8523926,2.4569697,-1.824836,-0.22120833,1.4674456,-6.8792644,0
1.59E+12,-2.7559752,2.6215405,-1.2247633,-2.5637434,2.9582465,-7.0786066,0
1.59E+12,-1.3375996,1.9881703,-1.8018392,0.8090807,0.3209626,-6.6964455,0
1.59E+12,-0.83598197,1.5100285,-2.0054567,1.2408108,0.30976963,-6.4043617,0
1.59E+12,-0.52408785,1.1770539,-1.8095049,2.2172668,0.36200362,-5.3202395,0
1.59E+12,-0.25818735,1.1665137,-1.6490062,2.4768376,0.43715662,-4.1220555,0
1.59E+12,0.14257981,0.9243287,-1.0961249,3.5231166,-0.1992454,-3.2111583,0
1.59E+12,-0.0667869,0.95762616,-0.8371714,3.2816677,2.2077825,-2.9968925,0
1.59E+12,-0.04402965,0.60692495,-0.40310678,3.4282427,2.5403745,-1.9959184,0
1.59E+12,0.12700905,0.73460513,-0.18343945,3.8162668,2.6592336,-0.8046635,0
1.59E+12,0.1684512,0.7096919,-0.09480595,3.5193858,3.7422895,-0.11389544,0
1.59E+12,0.0117855,0.65579313,0.161273,3.0578077,3.9970636,0.92918557,0
1.59E+12,0.10880325,0.6533977,0.23529395,3.5049946,3.7838635,2.0660746,0
1.59E+12,-0.0691824,0.9233705,0.27218467,2.0898798,4.2187915,2.7754977,0
1.59E+12,-0.1099059,0.8680345,0.59533757,1.8228467,3.4656625,4.0840125,0
1.59E+12,-0.22512946,1.2891634,0.49999672,-0.14285733,3.8376966,4.6468606,0
1.59E+12,-0.5192968,1.438403,0.6408521,-0.8751993,3.4613986,5.3386946,0
1.59E+12,-1.123921,2.3702524,0.33830044,-4.2490892,4.3888187,4.8797812,0
1.59E+12,-0.81825525,1.9381043,0.31578276,-1.6571103,3.2423356,6.0140057,0
1.59E+12,-1.8485597,2.4715822,0.57593405,-4.5065284,4.1974716,3.8340356,0
1.59E+12,-2.1563816,2.796412,0.1258196,-5.764941,3.8947275,2.1694767,0
1.59E+12,-2.230163,2.615312,0.14330675,-6.2798195,4.1073947,0.08597956,0
1.59E+12,-2.7583709,2.6598685,0.05994335,-6.356038,5.0380125,-3.1312084,0
1.59E+12,-2.8067598,2.5487173,-0.6191809,-4.4574924,3.9741445,-5.7423754,0
1.59E+12,-2.7059093,2.715923,-1.0726491,-1.9721133,2.6629646,-6.7188315,0
1.59E+12,-1.9084473,2.4459503,-1.755127,-0.7819243,1.5324717,-7.7096786,0
1.59E+12,-1.792505,1.8873198,-1.66841,0.6097387,-0.2360224,-7.3840156,0
1.59E+12,-0.95887107,1.812101,-2.1491866,1.5121077,0.51177657,-6.9981236,0
1.59E+12,-1.0010319,1.5011652,-2.0365982,1.8111207,1.5612537,-6.6431456,0
1.59E+12,0.03502185,0.9822998,-0.37747496,3.8445158,2.1507516,-2.1941943,0
1.59E+12,-0.5446891,1.6403437,-1.549114,3.4026587,2.0004456,-4.8208184,0
1.59E+12,-0.15853456,1.7318518,-1.3284885,3.3179116,1.1145997,-3.7606814,0
1.59E+12,0.19216666,1.0694959,-0.44598627,3.8509116,3.4853835,-1.3515215,0
1.59E+12,0.13132095,0.73125136,-0.0581548,3.7048697,3.0275366,-0.33029342,0
1.59E+12,0.16605571,0.7489781,0.1627103,3.7475097,3.1010904,0.75542754,0
1.59E+12,0.1689303,0.6153092,0.1665431,3.3925316,3.0147445,1.3289355,0
1.59E+12,-0.056007154,0.7269395,0.4223825,3.7539058,2.2712095,2.3773468,0
1.59E+12,0.0419688,0.87282544,0.25876984,3.0844576,3.7502844,2.8543816,0
1.59E+12,-0.3168771,0.99834967,0.55245817,2.1692967,3.2892396,3.4790576,0
1.59E+12,-0.33148965,1.2252035,0.6025241,1.7929987,3.2871075,4.3697004,0
1.59E+12,-0.9179081,1.6175864,0.6509132,-1.5435812,3.6271615,5.4436955,0
